profile_id,full_name,academic_title,first_name,last_name,position,profile_url,image_url,affiliations,orcid,google_scholar_id,google_scholar_url,scopus_id,scopus_url,europepmc,crossref,researchgate,other_links
UAM0ac7316314ed4a2b8daba8ddb3a58c4b,Grzegorz Gapiński,,Gapiński,,,https://researchportal.amu.edu.pl/info/author/UAM0ac7316314ed4a2b8daba8ddb3a58c4b?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BGrzegorz%2BGapi%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,,,,,,,,,
UAM10186,prof. UAM dr hab. Andrzej Sołtysiak,prof. UAM dr hab.,Andrzej,Sołtysiak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM10186?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAndrzej%2BSo%25C5%2582tysiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-5455-1906,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-5455-1906,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-5455-1906%22%29,https://search.crossref.org/?q=0000-0001-5455-1906,,
UAM101ded3bc9ea4b0484be955ad3089346,Azam Jahandideh,,Jahandideh,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM101ded3bc9ea4b0484be955ad3089346?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAzam%2BJahandideh%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0003-1808-3222,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-1808-3222,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-1808-3222%22%29,https://search.crossref.org/?q=0000-0003-1808-3222,,
UAM104115,prof. UAM dr hab. Maciej Grześkowiak,prof. UAM dr hab.,Maciej,Grześkowiak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM104115?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2BGrze%25C5%259Bkowiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Algebry i Teorii Liczb; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-9767-2879,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-9767-2879,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-9767-2879%22%29,https://search.crossref.org/?q=0000-0002-9767-2879,,
UAM106722,dr Dominika Barbara Wojtera-Tyrakowska,dr,Dominika Barbara,Wojtera-Tyrakowska,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM106722?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDominika%2BBarbara%2BWojtera-Tyrakowska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-0920-3093,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-0920-3093,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-0920-3093%22%29,https://search.crossref.org/?q=0000-0003-0920-3093,,
UAM109158,prof. UAM dr Edyta Maria Juskowiak,prof. UAM dr,Edyta Maria,Juskowiak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM109158?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BEdyta%2BMaria%2BJuskowiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,0000-0002-5114-4210,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5114-4210,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5114-4210%22%29,https://search.crossref.org/?q=0000-0002-5114-4210,,
UAM111728,prof. UAM dr hab. Michał Jasiczak,prof. UAM dr hab.,Michał,Jasiczak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM111728?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BJasiczak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-1010-1430,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-1010-1430,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-1010-1430%22%29,https://search.crossref.org/?q=0000-0003-1010-1430,,
UAM118224,dr Stefan Barańczuk,dr,Stefan,Barańczuk,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM118224?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BStefan%2BBara%25C5%2584czuk%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-4198-9241,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4198-9241,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4198-9241%22%29,https://search.crossref.org/?q=0000-0003-4198-9241,,
UAM118231,dr inż. Marcin Stefan Gogolewski,dr inż.,Marcin Stefan,Gogolewski,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM118231?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcin%2BStefan%2BGogolewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,,,,8891497000,https://www.scopus.com/authid/detail.uri?authorId=8891497000,,,,
UAM118255,dr Krzysztof Górnisiewicz,dr,Krzysztof,Górnisiewicz,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM118255?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BG%25C3%25B3rnisiewicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,,,,27067742400,https://www.scopus.com/authid/detail.uri?authorId=27067742400,,,,
UAM130031,prof. UAM dr hab. Krzysztof Piszczek,prof. UAM dr hab.,Krzysztof,Piszczek,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM130031?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BPiszczek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5732-2743,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5732-2743,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5732-2743%22%29,https://search.crossref.org/?q=0000-0002-5732-2743,,
UAM130055,prof. UAM dr hab. Radosław Kaczmarek,prof. UAM dr hab.,Radosław,Kaczmarek,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM130055?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BRados%25C5%2582aw%2BKaczmarek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMf95d39e9a0584bd6865fbf350dac2196?option=ORIGINAL_RATIO&width=100&height=200,Zakład Przestrzeni Funkcyjnych i Równań Różniczkowych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-3536-9102,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-3536-9102,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-3536-9102%22%29,https://search.crossref.org/?q=0000-0002-3536-9102,,
UAM137e844c2e404637a9e807d35c921d68,Michał Zaręba,,Zaręba,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM137e844c2e404637a9e807d35c921d68?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BZar%25C4%2599ba%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0003-2604-0484,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2604-0484,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2604-0484%22%29,https://search.crossref.org/?q=0000-0003-2604-0484,,
UAM14171,prof. dr hab. Tomasz Kubiak,prof. dr hab.,Tomasz,Kubiak,profesor,https://researchportal.amu.edu.pl/info/author/UAM14171?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BKubiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-3445-2422,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-3445-2422,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-3445-2422%22%29,https://search.crossref.org/?q=0000-0002-3445-2422,,
UAM143215,dr inż. Michał Krzysztof Ren,dr inż.,Michał Krzysztof,Ren,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM143215?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BKrzysztof%2BRen%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-5386-5487,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-5386-5487,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-5386-5487%22%29,https://search.crossref.org/?q=0000-0001-5386-5487,,
UAM143284,mgr Tomasz Zaworski,mgr,Tomasz,Zaworski,st.specj. inform. - adm. grupy serw.,https://researchportal.amu.edu.pl/info/author/UAM143284?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BZaworski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM15f297101b8f46a596cb59077fb77120,Michał Turski,,Turski,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM15f297101b8f46a596cb59077fb77120?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BTurski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0003-4242-9705,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4242-9705,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4242-9705%22%29,https://search.crossref.org/?q=0000-0003-4242-9705,,
UAM17415,prof. UAM dr hab. Maciej Kandulski,prof. UAM dr hab.,Maciej,Kandulski,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM17415?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2BKandulski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Pracownia Logiki i Filozofii Informatyki; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-7894-5931,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7894-5931,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7894-5931%22%29,https://search.crossref.org/?q=0000-0002-7894-5931,,
UAM17934,prof. UAM dr hab. Marek Wisła,prof. UAM dr hab.,Marek,Wisła,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM17934?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarek%2BWis%25C5%2582a%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Przestrzeni Funkcyjnych i Równań Różniczkowych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-3501-0164,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-3501-0164,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-3501-0164%22%29,https://search.crossref.org/?q=0000-0003-3501-0164,,
UAM18593,prof. dr hab. Kazimierz Świrydowicz,prof. dr hab.,Kazimierz,Świrydowicz,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM18593?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKazimierz%2B%25C5%259Awirydowicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-0341-1417,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-0341-1417,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-0341-1417%22%29,https://search.crossref.org/?q=0000-0002-0341-1417,,
UAM190241,dr Marek Gałązka,dr,Marek,Gałązka,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM190241?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarek%2BGa%25C5%2582%25C4%2585zka%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMfaa5e78333a34e1a982e8841c0bf9c5f?option=ORIGINAL_RATIO&width=100&height=200,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-0723-6617,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-0723-6617,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-0723-6617%22%29,https://search.crossref.org/?q=0000-0003-0723-6617,,
UAM190405,dr Maciej Kalkowski,dr,Maciej,Kalkowski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM190405?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2BKalkowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-1251-5434,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-1251-5434,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-1251-5434%22%29,https://search.crossref.org/?q=0000-0003-1251-5434,,
UAM190524,dr Krzysztof Krzywdziński,dr,Krzysztof,Krzywdziński,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM190524?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BKrzywdzi%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-2842-6612,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2842-6612,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2842-6612%22%29,https://search.crossref.org/?q=0000-0003-2842-6612,,
UAM190844,dr hab. Piotr Ryszard Płuciennik,dr hab.,Piotr Ryszard,Płuciennik,adiunkt dr hab.,https://researchportal.amu.edu.pl/info/author/UAM190844?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPiotr%2BRyszard%2BP%25C5%2582uciennik%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-0802-2047,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-0802-2047,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-0802-2047%22%29,https://search.crossref.org/?q=0000-0003-0802-2047,,
UAM190930,prof. UAM dr hab. Katarzyna Rybarczyk-Krzywdzińska,prof. UAM dr hab.,Katarzyna,Rybarczyk-Krzywdzińska,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM190930?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKatarzyna%2BRybarczyk-Krzywdzi%25C5%2584ska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-3998-6482,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-3998-6482,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-3998-6482%22%29,https://search.crossref.org/?q=0000-0002-3998-6482,,
UAM191159,dr Rafał Michał Witkowski,dr,Rafał Michał,Witkowski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM191159?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BRafa%25C5%2582%2BMicha%25C5%2582%2BWitkowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-4685-5886,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-4685-5886,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-4685-5886%22%29,https://search.crossref.org/?q=0000-0002-4685-5886,,
UAM200016,prof. UAM dr hab. Łukasz Pańkowski,prof. UAM dr hab.,Łukasz,Pańkowski,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM200016?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2B%25C5%2581ukasz%2BPa%25C5%2584kowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Algebry i Teorii Liczb; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-0153-8406,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-0153-8406,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-0153-8406%22%29,https://search.crossref.org/?q=0000-0002-0153-8406,,
UAM200224,mgr Maciej Waldemar Prill,mgr,Maciej Waldemar,Prill,st.specj. inform. - adm. grupy serw.,https://researchportal.amu.edu.pl/info/author/UAM200224?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2BWaldemar%2BPrill%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM201092,dr Adam Przestacki,dr,Adam,Przestacki,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM201092?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAdam%2BPrzestacki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5395-3038,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5395-3038,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5395-3038%22%29,https://search.crossref.org/?q=0000-0002-5395-3038,,
UAM201099,dr Michał Goliński,dr,Michał,Goliński,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM201099?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BGoli%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-5016-1433,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-5016-1433,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-5016-1433%22%29,https://search.crossref.org/?q=0000-0001-5016-1433,,
UAM201523,dr inż. Krzysztof Karol Winnicki,dr inż.,Krzysztof Karol,Winnicki,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM201523?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BKarol%2BWinnicki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,,,,,,,,,
UAM203163,dr Tomasz Ciaś,dr,Tomasz,Ciaś,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM203163?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BCia%25C5%259B%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAM2c759b8d07a641b59d9cf14373d6d0e4?option=ORIGINAL_RATIO&width=100&height=200,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-7119-7814,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-7119-7814,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-7119-7814%22%29,https://search.crossref.org/?q=0000-0001-7119-7814,,
UAM206018,dr Bartosz Naskręcki,dr,Bartosz,Naskręcki,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM206018?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBartosz%2BNaskr%25C4%2599cki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-2484-143X,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2484-143X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2484-143X%22%29,https://search.crossref.org/?q=0000-0003-2484-143X,,
